Index,L1,L2,L3,L4,L5,L6,L7,L8,L9,A1,A2,A3,A4,A5,A6,A7,A8,R1,R2,R3,R4,R5,R6,R7,R8,t,L,max_load (N)
4184,19.1,8.4,17,6.5,14.8,32,34.5,3.22,-7.66,96.01,96.92,96.53,98.1,102.41,100.5,100.39,99.87,6.6,7.6,7.2,6.4,7.4,6.4,6.2,7.4,1.8,950,17205.142578125
14261,5.7,7,9.8,4.1,10,31,33,3.07,-8.59,101.9,103.62,101.5,103.11,103.22,101.39,98.7,102.21,6.4,6,7.8,7.4,6.4,7.4,7.4,6.6,1.6,1018,10193.65234375
13158,8.2,9,16.3,8.3,3.4,32,33.5,2.39,2.03,100.59,100.07,104.32,105.47,104.64,99.69,99.5,100.7,8,8,6.4,6.4,7.2,6,6,6.4,1.8,982,11512.1328125
7912,3.7,4.2,1.8,5.4,4.4,31.5,35,2.15,-4.68,99.78,101.91,102.82,101.9,103.57,98.38,106.12,102.88,7.8,6.4,7.2,7.6,6.4,6.2,6.8,7.2,1.6,960,15535.6611328125
16352,3.2,4.3,13.5,7.7,5.9,30.5,30.5,2.56,1.83,100.09,98.79,104.84,104.95,104.74,100.67,99.2,101.6,7,6,6.4,7.2,6.6,7.6,6.4,6.2,1.2,1036,10538.5146484375
15502,4.4,4.4,2.5,0.7,6.7,34.5,25,4.18,0.84,101.76,103.84,100.3,98.6,105.12,92.44,115.06,107.58,6.6,7.8,7.8,7.4,7.2,7.4,7,6.6,1.7,910,15959.8564453125
14746,6.6,3.7,2.6,5.7,5.5,28.5,25.5,3.8,6.06,99.7,92.87,100.47,98.01,104.03,98.1,95.35,101.9,8,7.6,7.2,8,6,6.2,6.2,6.8,1.7,976,14940.798828125
8552,3.6,11,3.2,2.6,2.4,29.5,31.5,0.61,0,70.69,103.12,106.87,118.58,95.79,113.6,93.94,68.92,7.2,6.8,7.2,6,6.8,6.6,7.4,7,1.5,944,15650.875
15145,8.7,6.2,15.9,8,5.3,34,25.5,2.65,2.08,100.29,99.77,101.82,104.85,104.84,99.69,101.5,97.9,6.8,6.8,7.6,6,6.2,6.2,7.4,7.6,1.4,1000,11630.232421875
15147,8.1,4.5,14.5,6.2,6.2,26.5,30.5,2.93,-9.79,101.29,103.52,101.9,104.24,99.98,101.39,101.5,99.59,7.2,7.8,7.4,6,6.4,6.6,6.4,8,1.2,1026,6192.55859375
7521,3,4.4,0.7,3.8,1.4,29.5,34,4.09,1.4,99.2,96.02,99.66,100.29,101.95,101.29,96.33,97.52,7.8,8,7.2,6.8,6,7.4,6.2,7,1.5,906,12220.8251953125
3394,1.1,0.8,2.3,1.4,5.7,33.5,25,3.16,4.51,126.97,114.67,120.86,126.57,123.3,127.87,108.83,115.96,8,6,7.6,7,7.4,6.6,7.8,7,1.4,1054,9329.541015625
22,9.7,9.6,23.1,10.3,9.2,34,31.5,-3.85,-5.26,98.01,97.91,103.71,102.4,96.62,91.7,111.22,104.9,8,6.6,6.4,6.2,6,7,7.2,6.2,1.7,1026,10739.392578125
16793,3.4,3,1.2,2.1,5.8,33.5,29.5,4.22,0.75,101.66,103,99.4,97.71,106.19,92.35,113.14,107.25,7.6,6,6.4,6.4,7.2,7.8,6.2,7.4,1.7,1056,19212.37890625
8222,3.7,4.4,1.3,2.6,3.4,28,25,3.98,5.88,99.5,92.41,100.77,99.58,100.84,99.37,95.45,99.4,7.8,7.4,7,7.4,7.8,6.8,6.8,6,1.2,1022,9597.5380859375
15287,3.6,2.2,0.6,3.1,2.5,35,27,2.18,-4.84,96.63,101.91,102.41,102,105.14,96.14,106.98,103.71,7.4,6,7,6.8,7.6,7.8,6,7.6,1.6,956,9915.982421875
7494,5.8,1,1.7,2.9,10.8,32.5,32,2.69,4.15,126.71,112.97,122.7,128.47,121.48,128.75,111.93,115.96,7,6.8,6.6,6.6,6.8,6.6,6.8,7.4,1.4,1008,11111.912109375
210,6.3,9.6,11.7,6.2,7.8,29.5,30.5,19.44,-3.1,97.12,95.84,129.33,132.25,127.13,129.61,101.87,102.5,7.2,6.8,7.6,7.4,7.4,7.8,7.2,7,1.5,1024,14670.296875
7488,3.2,13.3,8.5,15.3,0.2,29.5,27.5,-9.56,-1.14,9.83,81.72,101.28,92.51,94.2,81.67,105.59,12.27,7.8,6,7.2,7,8,7.6,6.4,6.6,1.3,930,12698.5595703125
6311,7.2,2.7,1.8,1.9,4.7,25,25,3.27,3.8,97.71,92.05,106.01,101.9,102.71,103.02,92.01,98.2,6.6,7.8,6.8,6.6,6.4,6.6,7.6,6.8,1.8,950,11724.6982421875
16656,4.6,4.1,2.5,3.8,0.4,30.5,31.5,4.04,1.59,98.51,94.57,97.51,99.6,102.47,99.1,96.53,100.88,7.8,8,7.8,6.2,6.6,8,8,6.6,1.8,994,10672.7626953125
5245,6.1,3.5,1.5,0.2,1.7,26.5,30,3.6,3.96,99.5,94.09,104.64,101.8,103.94,100.38,95.01,99.78,6.2,7.8,7.2,6.4,8,7.6,7.8,7,1.3,1040,11528.5712890625
230,5.9,12.7,0.3,6.9,0.3,33.5,28.5,0,-3.96,116.44,110.59,88.08,105.13,96.73,120.62,81.77,92.87,7.4,7.6,6.6,7.8,8,7,6.6,8,1.3,1036,13294.923828125
16770,1,1.4,1.3,2.7,9.8,32,27,2.72,4.48,127.22,115.01,124.54,127.33,120.38,126.85,111.82,117.02,8,7.8,6.4,6.8,6.2,6.8,7.6,6,1.2,1030,7506.73388671875
7378,3.7,6.9,0.3,2.1,1.9,31,25,4.26,1.4,100.69,96.21,99.37,99.7,102.88,99.9,98.39,98.11,6.8,7.8,6.6,6.8,7.6,7.8,7.6,7.8,1.2,1040,5833.962890625
14144,6.1,9.9,21.7,15.1,6.9,30.5,25,0.32,-0.86,95.61,94.44,101.61,106.88,96.48,97.01,92.8,94.3,7,6.4,7.4,7,7.4,7.4,7.2,6.8,1.7,1006,12543.35546875
14964,13.9,3.9,16.4,4.6,17.2,35,25.5,3.28,-8.06,96.01,97.02,96.04,100.37,99.69,99.5,100.49,99.38,7.4,8,7.6,6.2,7.8,6.8,6.6,6.4,1.6,1008,15674.990234375
5448,4.8,12.2,17.7,15,9.7,27,25,0.3,-0.72,96.37,95.77,99.89,104.35,94.56,96.82,93.17,95.62,6.6,7.8,7.8,6,6.4,6,7.8,7.4,1.7,958,9919.236328125
2451,5.7,4.4,2.8,4.6,0.2,28.5,29.5,3.81,1.4,98.7,97.85,96.24,98.7,102.47,97.71,96.33,98.31,6,6.6,7.6,7.6,7.8,7.6,7.4,6,1.3,916,6728.26025390625
6569,3.8,10.7,14,9,4.8,29.5,31,18.52,-2.76,96.92,98.09,130.89,132.78,131.38,129.61,101.46,103.73,6,7.8,7.6,7.8,6.6,7.4,6.2,6.8,1.8,970,11251.8837890625
5905,5.7,6.5,19.7,4.7,5.4,27.5,28.5,0.27,1.08,100.19,96.62,99,98.9,97.22,103.12,95.4,105.04,6,8,6,7.2,6,6,7.8,7,1.7,958,13510.013671875
6323,2.7,11.8,3.1,7.6,3.2,30.5,35,0,-4.38,117.38,113.51,90.3,105.86,99.39,120.86,82.26,91.48,7.8,6.6,6,7,6.8,6.2,6.4,7,1.4,982,8594.7314453125
16139,3.3,12.5,20.2,12.3,9.1,33.5,26.5,0.32,-0.85,96.85,94.91,99.99,105.51,96.48,98.19,96.1,95.05,6.2,7.8,6,7.4,6.8,7.4,7.2,6,1.7,1010,17806.171875
15034,7.8,10.2,18,11.5,8.1,27.5,26.5,0.3,-0.76,97.24,93.39,100.19,104.14,94.94,95.84,96.19,92.89,6.2,7.4,6.2,7.4,6.4,7.2,6.6,8,1.2,932,8095.693359375
8688,3.7,0.7,1.6,0.9,2.1,33.5,28.5,4.22,6.37,97.9,92.22,100.26,96.43,100.94,96.14,98.35,98.2,6.4,7,7.6,6.2,6.2,6.6,8,6.6,1.4,1046,8557.564453125
15361,8.8,6.5,13.5,4.1,5.5,27.5,33.5,2.42,2.09,100.19,99.08,105.35,101.75,102.77,100.48,99.3,97.8,6.6,7.6,6.6,6,6,6.2,6.4,6.8,1.4,980,8715.8681640625
6632,7,1.2,5.6,4.8,4.2,28.5,25.5,3.87,5.68,99.6,90.93,100.67,100.07,103.21,96.33,97.58,101.6,7.6,7.4,7.4,7.6,6.2,6.6,6.2,6.2,1.8,1042,22241.498046875
868,1.3,1.6,0.3,6.8,3.1,32,34,2.11,-4.6,98.6,99.99,101.1,102,102.64,97.41,107.41,103.4,7.2,8,8,7.4,8,6.8,7.4,6,1.5,900,7436.158203125
12367,3.8,4.3,1.8,5.2,0.3,25.5,28,2.02,-5.45,97.32,100.09,102.82,101.69,102.43,97.21,106.87,103.5,6.2,7.4,7.8,7.8,7,6.6,7,6.6,1.6,970,13237.443359375
16628,3.4,3.9,1,1.3,4.7,34.5,34,4.4,1.51,100.59,98.04,98.78,100.89,103.4,99.5,98.49,97.22,6.4,8,7.2,6.2,8,6.4,6,6.2,1.3,988,14721.720703125
8717,0.9,1.7,2.7,1.8,9.1,35,32,2.84,4.18,131.09,113.65,121.35,127.08,120.51,125.08,112.15,118.54,7.2,6.4,6.4,6.8,7,6.2,8,6.4,1.6,994,11846.267578125
5362,3.7,2.3,2.6,1.4,5,34,25.5,4.25,6.44,101.1,91.11,101.08,99.58,104.24,96.82,97.38,102,7.4,7.2,6.8,7.6,7,6.8,6.2,7.4,1.8,946,14647.390625
14154,6,5.3,3.1,1.6,5.4,28.5,28.5,4.23,1.53,99.5,96.31,96.82,97.81,103.5,97.61,97.9,100.39,7.4,6.8,7.2,7.2,7,6.4,8,7.4,1.2,912,6174.10986328125
1694,6.1,6.2,13.8,2.7,3.1,35,25,2.4,1.75,98.41,99.57,105.56,104.43,102.56,98.5,99,98.3,6,7.8,6.4,6.6,7.8,6,6.8,7.2,1.2,1028,5126.89404296875
6411,5.8,2.5,1.1,2,6.3,31,35,3.95,6.12,100.5,92.78,101.9,98.2,101.36,96.63,96.9,100.2,7,7.4,6.8,6.8,6.8,7.4,7,6.8,1.2,910,9223.7080078125
5918,6,4.5,5.8,5.2,2.3,25,26,3.75,5.54,100.7,93.7,101.28,97.71,104.55,98.29,97.09,99.8,7.2,6,6.8,7.2,7.6,7.6,6.2,7.4,1.3,1032,6520.4287109375
2962,19.1,8.6,19,3.7,15.4,28,28,3.3,-7.58,94.47,98.98,99.56,98.3,102.82,98.7,98.31,99.48,6.2,6.2,7.2,6.4,6,6.8,6.8,7.6,1.3,940,13098.99609375
16810,5.7,4.1,9.4,6.4,5.2,33,26,2.73,-8.37,100.28,104.34,102,103.52,100.49,100.27,98.4,100.9,7.2,7.2,6,7.4,7.6,7.6,7.6,7.6,1.2,932,5780.10888671875
16691,0.3,7.3,22.6,8.9,1.3,32,28,0.25,0.96,102.92,96.62,101.08,100.6,98.4,100.55,94.26,102.13,6.2,6,6.2,6.4,6.2,6.8,6.4,7.6,1.8,932,16932.9765625
637,5.5,11.2,20.5,14.7,11.5,25,30.5,0.3,-0.76,96.66,94.25,101.51,104.56,96.86,98.97,93.27,95.15,6.4,7,7,6.8,7.8,7.8,7.6,6.6,1.2,1034,6033.0166015625
5280,7.9,6.4,10.8,9.4,6.4,33.5,31.5,19.92,-2.7,98.2,99.27,128.28,129.13,129.57,129.23,102.48,104.24,6.2,7.8,6.4,6,6.4,7.4,7.6,7.4,1.8,966,12613.888671875
7806,3.7,6.5,2.5,2,3,27.5,33,3.72,1.44,99.5,97.66,99.66,98.01,102.37,98.8,97.31,98.31,7.4,6.2,6.4,6.8,8,6,6.8,7.4,1.7,1042,18255.3203125
7256,5.9,4.8,4.4,2.8,2.6,31,31,4.21,0.77,103.82,103,101.4,98.3,108.42,91.71,113.25,107.04,6,6.2,6.8,6.2,8,7,6.6,7.2,1.3,1006,8242.7890625
2978,2.4,7.8,17.6,3.9,3.9,34.5,26.5,0.23,1.04,102.92,96.33,100.09,98.1,99.49,101.17,96.83,105.04,6.4,7.6,6.6,6.4,7.6,6.8,6.4,7.2,1.4,1032,12878.1435546875
3901,9.9,12.4,23.8,11,10.9,33,30.5,-3.16,-5.18,100.79,97.22,102.16,100.66,96.72,91.89,112.78,104.8,6.2,7,7.6,8,6,6,7.2,7.6,1.6,966,9617.1259765625
5072,2.2,2.1,1.8,3.4,3.1,32,34,2.06,-4.68,99.98,99.68,101,102.61,104.51,99.36,107.09,102.57,6.2,6.4,8,7,7.6,6.2,8,7.2,1.4,966,9743.751953125
1552,3.9,1.8,1.1,1.6,8.2,28.5,32.5,3.22,4.63,131.35,114.56,123.56,127.71,122.94,124.57,108.39,116.43,7,7.8,7.6,7.2,8,6.8,8,7.2,1.3,912,7464.37158203125
651,7.8,6.1,14.1,3.1,5.6,32,27,2.55,1.9,98.21,100.16,102.65,101.44,102.77,99.29,99.3,97.8,6.4,7.6,6.6,7.2,6.2,7.2,6.2,7.8,1.4,942,9774.6572265625
8487,6.1,6.5,17.6,4.1,4.5,25.5,28,0.23,1.04,100.89,97.11,100.88,101.5,97.22,101.48,95.21,103.48,7.6,7.6,7.8,6.4,7.6,7.8,7.2,6.4,1.5,984,11151.9033203125
15561,6.6,0.8,0.1,4,3.9,30.5,31.5,3.57,3.91,97.52,91.77,104.64,101.6,103.02,103.23,94.54,98.01,7.6,6.4,6,8,7.2,6.2,6.2,7.4,1.3,1014,14625.708984375
10674,1.2,0.4,3.4,1.9,10.2,30.5,25,3.01,0,67.37,98.19,99.88,92.51,110.06,100.5,99,99.19,7.4,8,7.4,7.6,8,7,7.6,7.8,1.7,1050,17342.158203125
266,4.8,11.8,12.7,6.3,3.4,32.5,28,19.28,-3.02,96.92,99.56,129.98,130.04,131.12,125.64,101.87,101.27,6.4,7,6.8,7.2,7,7.8,7.4,6,1.8,924,11425.94921875
16174,0.3,5.1,18.8,3,4.4,33,27,0.25,1.09,102.52,95.74,97.12,98.1,98.01,104.45,94.83,102.96,6.6,6.8,6,7,7,6.2,6,7,1.6,1008,17800.623046875
12498,11.5,12.2,26,15,8.6,32,27,-3.65,-5.08,100.79,96.73,102.89,102.61,98.18,93.01,112.22,106.18,7.4,6.8,7.6,7.2,6,8,7.2,8,1.5,974,7937.830078125
12766,3.2,3.1,2,2.1,4.8,30.5,29,-3.23,0,65.58,96.5,104.33,104.02,100.89,101.4,98.11,59.41,6.6,6.8,7.6,6.8,6,6.4,6.2,6.4,1.4,912,7111.61865234375
603,3.8,1.2,2.7,1.1,4.8,29.5,32,-3.09,0,65.06,97.76,102.06,101.85,101.7,99.97,96.82,60.68,7.6,6.2,6.4,7.4,7.2,7.4,6,7.2,1.5,1056,16597.2421875
16641,4.6,3.4,11.6,6.2,5,27.5,25.5,2.78,-8.35,102.62,104.45,98.1,103.73,101,103.84,97.8,102.01,8,7.8,6.2,7.8,6.4,6.6,6.4,8,1.4,1040,11589.296875
5374,8.7,4.2,11.6,7.9,9.9,27,33.5,2.51,-9.72,101.5,102.39,99.2,104.55,101.2,101.8,98.9,100,8,6.4,6.6,7,6.6,7.8,6,7.6,1.7,928,9334.1728515625
5495,5.2,10.8,19.7,15.4,9.5,25,30,0.29,-0.83,96.37,93.3,100.29,106.14,94.37,98.28,95.72,92.41,7,6,6.8,6.4,7.2,8,6.4,7.8,1.7,1020,9047.2314453125
14588,6.2,7,13.6,8.1,7.2,27,25.5,2.56,-9,101.29,103.62,99.7,102.09,101,100.17,98.7,99.69,7.6,7.6,6.6,7.6,7.8,7,6.8,6.6,1.3,1022,11297.6865234375
11148,5.1,4.5,1.1,3.1,3.2,25,29,4.18,6.54,99.2,93.7,102.92,98.99,101.67,97.12,97.58,102,6.6,8,8,7.6,7.4,6.6,8,6.6,1.7,1054,12598.6357421875
3585,6,7.2,16,3.7,5.3,32.5,34,2.56,1.88,100.59,96.63,103.28,105.47,102.36,99.29,102.11,99.1,7.4,6.2,7.6,8,6.4,7.2,7.8,7.2,1.5,998,13270.9755859375
6474,6.2,7.2,3.6,1.9,4.9,25,35,0.65,0,70.05,103.33,109.15,123.3,93.44,111.35,94.42,68.72,7,7,6.6,6.6,8,8,6,6.2,1.5,1038,11719.7060546875
3572,4.9,11.8,3.3,6.5,2.5,31.5,28,0,-3.99,119.03,111.82,88.08,102.51,100.08,121.58,81.28,90.65,7.8,6.4,7.6,6.2,6.2,6.6,7.4,6.4,1.2,904,11666.2900390625
11264,1.9,12.2,0.7,9.7,4.7,27,27,0,-3.63,117.97,110.7,86.93,106.38,100.18,121.83,81.77,90.65,7.4,6.8,7.8,7.6,7.4,6.6,6.8,7.4,1.7,928,12058.5283203125
14040,1.3,12.1,0.5,3.4,3.8,33.5,30,0.58,0,70.97,100.69,108.28,119.06,93.54,111.01,93.37,68.11,7.2,6.2,7.8,7,6.8,6.6,7.8,8,1.8,980,13962.634765625
7690,3.3,0.2,0.2,2.2,5.8,32.5,26.5,3.22,4.13,99.89,92.79,104.21,100.9,102.71,102.52,93.51,96.53,6.2,6.4,7.6,6.4,7,6,7.6,7.8,1.2,980,5593.94775390625
7421,5.8,6.6,12.5,7.4,9.3,33.5,34.5,2.82,-8.68,100.48,101.16,99,100.55,100.08,103.63,100.2,99.49,6.4,6.2,7.2,6.8,6.2,6,6.6,7.8,1.7,986,23704.267578125
8785,8,6.4,13,4.3,2.9,35,31,2.53,2.06,98.9,97.61,104.52,102.57,102.05,99.29,99.6,98,6.2,7.8,6.4,6.6,7.6,7.8,7,8,1.3,1040,7076.0380859375
6080,8.8,11.1,25.8,13.4,11.2,26.5,31.5,-3.56,-5,101.08,97.51,103.51,104.35,97.99,93.1,111.67,105.01,7.2,6.6,8,7.2,7.4,6.6,6.6,6.8,1.7,964,18449.94921875
3174,1.1,3.1,0.7,4.8,5.3,27.5,33,3.94,1.45,100.69,96.89,97.7,99.3,105.05,101.49,98.78,99.79,7,7.6,7.2,6,7.4,7.8,6.6,7,1.4,1040,12071.1943359375
1521,3.7,1.9,1.5,2.9,4,27.5,31.5,0.46,0,93.24,103.83,90.82,90.35,106.05,97.73,98.45,96.62,6.8,6.6,7,6.6,6,6.2,7.2,7.4,1.3,1026,8654.3134765625
3637,6.4,0.2,2.3,2.5,6.5,32,30.5,2.81,4.78,129.16,113.09,120.86,128.6,122.82,125.59,109.94,117.84,7,6.6,6.2,7.2,7.6,7.2,7.8,6.2,1.8,932,13491.150390625
12208,5.4,2.1,0.9,1.5,4.8,31,25,3.54,4.36,99.2,90.94,105.38,101.8,103.63,99.88,92.67,99.58,7.8,7.8,7.2,6.4,6.4,6.4,7,6.8,1.5,902,8084.9951171875
7518,3.6,5.7,12.6,5.2,7.2,31.5,30.5,2.62,-8.21,102.62,102.6,100.4,102.7,100.59,100.88,98.9,98.59,7.8,6,6,6.6,6.8,8,8,7,1.5,1056,10206.716796875
16384,6.6,4.4,1.6,2.5,3.5,30,31,3.75,3.87,99.79,92.89,107.07,98.6,103.73,102.21,92.11,97.51,7,7.2,7.4,7.8,7.2,7,7.8,6,1.3,1056,7101.5830078125
11238,7.1,5.2,0.1,0.1,3.1,25.5,29,3.15,4.22,99.59,93.26,104.42,101.3,100.66,100.79,92.86,96.43,6.6,7.6,6.6,8,7.2,6.4,6.6,6.4,1.8,920,25480.927734375
5313,7.2,4.3,0.6,4.2,6.5,31.5,31.5,3.58,4.1,99.99,94.55,106.43,99,100.77,102.92,93.42,99.88,6.4,7.6,6.6,8,6.2,7.6,7.8,6.4,1.5,1016,8643.7294921875
2725,5.1,1.2,0.1,0.1,8.6,25,34,2.77,4.39,127.61,114.78,124.54,126.19,120.75,128.25,108.61,116.08,8,7.8,8,8,7.4,7.4,7,7.6,1.8,928,19547.826171875
15786,5.7,11.4,8.9,7,8.2,30,31,20.6,-3.3,99.58,97.31,130.5,130.17,130.35,128.33,102.18,103.73,6.6,6.8,6.6,6,7.6,7.2,7.6,6.8,1.8,936,9458.0166015625
6414,7.1,10.5,2.5,11,1.4,29.5,32.5,0,-3.6,116.44,111.15,90.39,105.44,100.18,118.69,83.41,90.74,8,7.8,6.2,7.8,7.6,7.2,8,6.2,1.7,928,16018.2138671875
244,3.5,3,1.4,0.9,2.6,35,26,-2.92,0,65.12,97.66,105.16,103.09,103.63,101.4,99.29,61.71,6.6,7.6,7,7,6.4,7.4,6.8,6,1.7,960,12746.44140625
14676,8.4,11.2,18.4,13.1,12,25.5,25.5,0.33,-0.77,95.99,93.58,100.09,104.98,96.1,96.23,96.19,95.34,6.8,6.4,7.4,7.2,6,8,7.2,7,1.2,958,8341.671875
13145,20.5,2.8,31.1,5.6,21.9,34.5,30.5,21.6,0.31,98.3,98.21,153.11,153.99,141.25,141.41,100.66,100.46,7.8,7.6,7,7.2,6.8,6.2,6,6,1.7,924,24996.36328125
6168,3.3,2.5,2.8,2.3,5.2,34.5,34,-3.28,0,64.8,96.7,102.27,105.16,101.5,100.58,97.12,61.29,7.6,6.2,6.2,7.4,6.8,7.8,6,6.2,1.8,1020,18912.5078125
12091,0.3,5,21.4,6.3,0.8,27,33.5,0.23,0.91,101.1,96.33,100.69,101.8,97.71,103.83,97.21,103.48,6.6,6.8,7.2,6.2,7.6,7.4,8,7.6,1.8,1042,15044.1845703125
14218,8.1,7.4,10.7,11.2,3.6,30,31,19.16,-3.26,100.27,97.41,128.41,130.17,130.86,129.99,101.04,102.7,6.8,7.6,7.4,6.4,7,8,7.8,6.8,1.8,1014,15754.7021484375
13099,3.2,7.4,16.8,4.7,7.6,27.5,34.5,2.74,1.76,99.5,99.77,102.96,103.4,101.63,98.11,102.01,100.6,6.2,7.8,6,7.6,7,6,6.2,7,1.7,1010,20339.34765625
12285,6.3,1.7,2.6,2.1,5.9,28.5,35,-2.99,0,64.99,97.28,102.37,101.54,102.31,101.5,99.98,59.59,6.2,8,6.2,6.2,7.6,8,7.2,7.8,1.8,928,24786.8828125
12382,9.1,11.4,24.8,14.1,9.7,28.5,30.5,-3.15,-4.92,97.51,98.49,101.65,100.25,97.99,93.38,108.89,105.44,7,6.4,7,7.8,7,7.6,6.4,7.6,1.6,906,7602.4775390625
6016,3.9,4.5,0.6,1.4,3,30.5,25,4.08,0.73,101.35,105.84,99.9,99.48,106.19,93.54,111.22,107.58,8,8,6.4,6.8,8,8,7.4,7.2,1.6,938,10544.3095703125
6533,6.6,2,12.8,8.4,4.6,29.5,35,2.82,-9.38,102.41,100.95,101,102.81,102.21,102,100.6,99.59,6,6.8,7.6,7.8,6.4,6.6,6.8,7,1.4,936,8559.337890625
14712,6.6,1.4,2.5,1.7,4.4,34.5,25,3.62,2.9,94.86,107.2,86.78,101.53,99.86,106.98,91.22,99.3,7.8,8,7.2,7.6,7.4,7,6.8,7.4,1.3,1014,7977.00146484375
6800,3.4,3.8,0.2,2.2,6.3,27.5,31.5,4.1,0.84,101.76,103.52,98.2,99.68,107.36,92.08,112.69,108.33,8,6.6,7.8,8,7.2,7.2,6,6.4,1.4,1054,8905.892578125
7689,2.8,2.5,2.9,1.6,3,34.5,25.5,4.07,2.98,96.7,109.34,84.99,103.39,99.07,107.84,91.86,98.6,7.6,6,6.8,7.4,7,7.4,7.8,6,1.3,984,11056.7978515625
6114,11.6,13.4,26.5,11.2,11.3,32,29,-3.7,-5.07,100.39,99.77,105.16,100.87,96.23,91.8,112.11,105.54,6.4,7.4,7.4,7,6.8,6.6,7,7.4,1.8,1040,10652.23828125
3987,5,6.6,16.6,3.1,3.1,29,31,2.59,2.03,98.9,96.33,103.8,102.99,102.15,99.09,99.7,98.1,7.6,7.2,7,6.4,7.2,7.4,7.8,8,1.2,1044,7771.140625
5463,7,14.3,19.1,12.1,8.8,32,27.5,0.31,-0.84,94.17,93.96,101.51,106.56,94.37,96.72,96,94.3,6.4,7,6.4,6.8,7.6,8,8,6.6,1.3,988,8004.06591796875
4708,2.3,3.2,0.1,4.5,0.3,25,33.5,1.96,-5.33,98.11,101.81,103.12,103.94,103.78,97.31,106.87,102.57,8,7,6.2,6.4,8,7,7.6,6.4,1.2,930,8834.4140625
11403,3.9,3.1,2,0.5,1.7,31.5,33.5,-2.77,0,64.99,95.92,105.16,101.44,100.89,100.48,97.91,61.59,7.6,6.4,7,7.6,6.8,6.4,7,7.6,1.5,904,11524.310546875
14532,7.7,11.2,10,11.1,8.2,31,32,18.08,-3,99.97,98.78,129.06,130.04,128.03,125.64,101.46,103.22,7.6,6.8,7.2,6.4,7,6.8,6.6,7.8,1.4,950,12518.8115234375
14657,1.4,3.4,2.8,4.1,4.9,25,33.5,4.14,2.81,96.99,107.52,85.5,101.63,96.04,107.19,89.41,100.7,7.8,7,6.2,7.4,7.4,7.2,7.6,7.6,1.7,1020,10112.2841796875
4907,4.7,1.3,1.6,3,6.6,30.5,25,3.19,0,68.17,98.19,99.88,93.26,110.61,99.8,102.31,99.29,6.6,6.8,6.2,7.2,6.6,6.6,7.4,6.2,1.3,1050,7946.7412109375
14521,5.5,3,18.5,3.2,3.6,32.5,29.5,0.24,1.07,100.89,96.92,97.91,100.2,100.37,103.83,94.73,102.65,6.6,6,6.6,6.2,6.8,6.8,6.6,6,1.6,1042,18455.26953125
2647,1.4,0.5,2.2,0.9,7.3,29,25.5,2.69,4.1,130.83,113.43,124.79,128.6,120.26,128.25,110.93,118.3,7.2,6.2,6.4,7,7.4,7.6,7.6,7,1.6,902,10273.341796875
5303,6,11.9,18.7,13.5,8.7,26,35,0.28,-0.73,96.28,93.96,99.49,106.03,97.54,95.65,94.87,94.58,6.8,6.2,7.8,7.6,7.4,6.8,6.8,7.6,1.7,972,18393.35546875
8110,21.5,3.8,30,2.2,22.1,30.5,30.5,23.66,0.27,97.71,99.3,149.76,152.76,142.81,144.29,101.89,102.91,6.4,6.2,8,6.4,6,7.2,7.4,8,1.3,1048,16946.666015625
3678,18.6,1.9,30.2,4.1,19.7,32,30,22.8,0.3,98.99,98.7,153.11,153.84,142.38,146.45,103.53,104.04,6.4,6.4,6.4,6.6,7.8,7.6,6.2,6,1.6,926,19732.546875
6368,4,2.1,0.3,1.6,10.9,30,30,3.25,4.52,131.22,112.07,121.35,127.33,122.21,127.36,108.5,117.25,7.8,8,7,8,6.4,8,8,7.8,1.6,954,10889.9716796875
3476,6.2,11.9,0.5,5.9,1,25,34,0,-4.11,118.2,114.3,88.7,104.08,97.22,120.26,83.25,91.3,7.6,6.2,7,7.8,7.2,7.6,6.2,7.8,1.4,940,9061.2275390625
7242,3.7,9.8,20.8,15.9,7.2,29.5,32,0.32,-0.81,96.18,93.77,99.89,104.24,94.56,99.06,93.64,92.41,6.4,7.2,7,7,8,6,7,7,1.6,958,18168.65625
2537,4.8,2.2,0.4,1.5,6.3,27.5,25,3.06,4.83,130.32,112.07,124.54,124.8,123.55,125.46,109.49,115.38,6.2,7.8,6.4,7.2,7,6.6,8,6.4,1.7,936,18476.623046875
8061,5.4,9,20.1,12.7,12.2,27,28.5,0.28,-0.76,96.37,95.2,102.21,104.24,94.37,99.26,94.68,95.24,7,7,7,7,7.2,7.4,7.8,7.8,1.8,1036,11322.904296875
1248,4.3,2,0.1,1.2,5.3,27,33,4.29,0.8,103.1,106.26,99.6,99.19,107.46,90.42,114.94,109.95,7.2,7.4,6.2,6.4,6.2,7.4,7.4,7.4,1.8,952,14294.4912109375
14619,18.4,1.2,29.5,5.5,23,32.5,33,22.94,0.28,97.02,98.6,155.4,155.53,143.09,144.58,101.58,103.63,6.2,7.8,6.6,6.4,7.6,6,6.8,6.4,1.3,922,19470.6640625
8473,0.6,1.2,2.4,3.1,9.2,29,28,2.71,4.5,128.26,115.01,123.19,125.31,120.51,127.23,110.16,117.37,6.6,6,6.4,6,7,7.4,6.6,6.8,1.8,914,20257.81640625
4242,6.2,5.1,2.2,0.1,5.7,31.5,33,3.71,3.6,99.99,93.16,104.85,101.6,103.43,99.67,95.11,99.58,7.4,6,6.4,8,7.6,7.8,6.4,6.4,1.5,900,10810.361328125
